candidate,phrase,type,post_count,example_1,example_2,example_3
Trump,dump-trump2024,variant,1,"I just want to tell yall that myself and my business partner have been working on something non stop for a few months! We hope to bring something really great to the people and voters while also educating them!  I hope you like this! Checkout our website: 
www.dump-trump2024.com",,
Trump,felontrump,variant,1,"Breaking News: the U.S Senate accidentally passed a bill banning convicted felonTrump from Becoming President, & President Biden is planning to sign it. @anonymous @anonymous #Lawrence @anonymous",,
Trump,fox-trump,variant,1,I talked with On the Media about the Fox-Trump revolving door as his second term approaches https://anonymous,,
Trump,fucktrumpet,variant,1,"BREAKING: Trump threatens tariffs on Scotland unless they immediately outlaw their national pastime of hurling insults at him.

In particular:

""Mangled apricot hellbeast""

""Clueless numpty""

""Weapons-grade plum""

""Toupeed fucktrumpet""

""Witless cocksplat""",,
Trump,gettrumpguitars,variant,1,"I have a saying I came up with and it is that Trump ruins everything 

gettrumpguitars.com",,
Trump,house-trump,variant,1,Oligarch Musk has his eyes on the prize: the White House-Trump better sleep with one eye open as Musk is going to move in and launch a coup.,,
Trump,judgestrump,variant,1,"Our goal is now to minimize the lifetime federal judgesTrump appoints …

Biden-Harris and Dems did a great job of filling all the vacancies thankfully",,
Trump,maryltrump,variant,1,"Look who else is here!!! Mary Trump!!

maryltrump.bsky.social",,
Trump,mcdonalds-,variant,1,"Welcome to the world of RFK Jr.

Eat as I say, not as I moo

McDonalds- The official fast food of the Trump intelligentsia.",,
Trump,mctodayisthedaytrumppivotedandbecamepresidential,variant,1,the McTodayIsTheDayTrumpPivotedAndBecamePresidential is back,,
Trump,mini-trump,variant,1,"Really don't care for our Premier (Ontario) cos he's like our mini-Trump, but his comments on Trump's 25% ""threat"", I can get behind!
https://anonymous",,
Trump,musktrump,variant,1,"As long as we keep talking re Donelon Musktrump as legitimate, we affirm them psychically. Please let’s stop doing that. PLEASE!",,
Trump,never-trumper,variant,1,"This election cycle was one big gish gallop by Trump and his supporters. The stream of disinformation and misinformation came at what turned out to be an overwhelming pace. Democrats, non-Trump supporting independents and never-Trumper Republicans tried to counter it all and simply couldn't 1/.",,
Trump,nevertrumper,variant,1,"I’m a flawed messenger. I’m a reformed MAGA gangbanger. Used to be a very divisive politician. Said stupid things back in the day. I’ve had a unique, tough political journey. A NeverTrumper, I believe in tolerance, decency & truth. Now I’m all about healing the divide. And defeating Trump/Trumpism.",,
Trump,not-trump,variant,1,"I'm pretty sure voting for not-Trump slows fascism down by keeping the dedicated fascist from running the United States of America, a global super-power.",,
Trump,not-trump-but-genocide-ok,variant,1,"Kamala Harris’ $1.5B campaign flop has a Dem megadonor calling her “disqualified forever.” With $900K spent on a Vegas Sphere ad (in a state she lost), whispers about wasted funds are growing. Turns out, throwing cash at not-Trump-but-genocide-ok lady didn't resonate. 

https://anonymous",,
Trump,post-donald,variant,1,"In 2017, I edited the Declaration of Independence to reflect the United States post-Donald Trump.

How did I do?",,
Trump,pro-trumper,variant,1,"The pro-Trumper,  President Musk-loving Canadians are putting on Master Classes in fascist boot-licking. I'm impressed. 
 #Conservatives #poilievre #cdnpoli #cdnmedia #tariffs #Liberals #NDP #journalism",,
Trump,putin-trump,variant,1,"Always a classic and explains the Putin-Trump relationship to a T.
https://anonymous",,
Trump,realdonaldtrump,variant,1,"Gotta love the ""realdonaldtrump"" at the top.",,
Trump,soft-trumper,variant,1,It's worth remembering what Susan Collins said about Trump in the split second (actually a few weeks) during which she ditched her soft-Trumper posture...before quietly slinking back onto the Trump train. #mepolitics,,
Trump,strumpet,variant,1,"There’s a sTRUMPet trolling on our Bluesky world. Goes by the name Brat95. I blocked, y’all should to. I have no time for Trump cheerleaders.🤮🤬",,
Trump,thedonald,variant,1,"Top post this hour on TheDonald, the pro-Trump website where 1/6 was organized, if you're wondering what this is all really about.",,
Trump,today--trump,variant,1,"OMG, look what Elon posted on his own feed today--Trump without his hair on! This is pretty much a smaller version of Putin showing Melania's nudes. Trump would never allow this.",,
Trump,trump-a,variant,1,My new post on the Press sanewashing Trump-a must read:,,
Trump,trump-adjacent,variant,1,"Matt Gaetz has removed his name from consideration for Attorney General. Remember Trump’s first term, when dozens of careers went up in smoke following their association with Trump? Gaetz did this to himself…but the Trump-adjacent casualties are about to start amassing once more.",,
Trump,trump-adjacents,variant,1,"Reading a recent book chapter by Trump-adjacents Keith Kellogg & FredFleitz. A really vitriolic & extreme tone towards Biden. ""It was in America's best interests to maintain peace with Putin and not provoke and alienate him with aggressive globalist human rights and pro-democracy campaigns"".",,
Trump,trump-allied,variant,1,Trump-allied comedian blasted for calling Puerto Rico 'garbage',,
Trump,trump-bashing,variant,1,"In his swift public persona transformation from a Trump-bashing, moderate-appearing conservative to an all-out MAGA brawling, Don Jr.-emulating Trump loyalist, Vance has learned how to speak Trump’s language.",,
Trump,trump-betting,variant,1,"The Trump-Betting Whale Speaks Out: ‘I Have Absolutely No Political Agenda.”

He bet most of his liquid assets, $30 million, on a Trump victory. 

https://anonymous",,
Trump,trump-biden,variant,1,Trump-Biden Spat on NATO Highlights Divide on America’s Role in the World https://anonymous,,
Trump,trump-booby,variant,1,PSA: I will be providing any and all homeopathic remedies at extremely competitive rates during the Trump-Booby K-Oz era.,,
Trump,trump-caesar-palpatine,variant,1,"Like Rome, the Republican Senators of America will not save the Republic from Emperor Trump-Caesar-Palpatine.",,
Trump,trump-centric,variant,1,"#BrokenTimes coverage of the campaign is, as usual, Trump-centric:",,
Trump,trump-cunt,variant,1,"Hot Take: Nerds are NOT Bros🤣 - Zuck-Nerd, Elon-Nerd, Portnoy-Nerd. McAffee-Bro, Rogan-Bro, Dana-Bro. Trump-Cunt🇺🇸✌️",,
Trump,trump-driven,variant,1,"Will Crypto's Trump-Driven Surge Last If He Wins the Election?
https://anonymous",,
Trump,trump-elon,variant,1,"QUESTION: Will the Donald Trump-Elon Musk ‘bromance’ last?

https://anonymous",,
Trump,trump-endorsed,variant,1,A Trump-endorsed fascist has created an economic disaster. Shocking outcome.,,
Trump,trump-kritikere,variant,1,"Alle som tror Trump er normal. To av USAs mest profilerte programledere og Trump-kritikere dro til Mar-a-Lago for å smiske, fordi de var redde for represalier, ifølge nyhet",,
Trump,trump-led,variant,1,The Trump-led 2024 Republican platform instead calls for an American Iron Dome and the largest deportation operation ever.,,
Trump,trump-less,variant,1,"Really lays bare the pundit-class alternative dimension the Trump-less debate is taking place in. Like Marlo Stanfield said, you want it to be one way. But it's the other way.",,
Trump,trump-level-rudeness,variant,1,"TLR, Trump-Level-Rudeness 🤣",,
Trump,trump-loomer,variant,1,i’m not convinced the trump-loomer affair is real but it’s only fair to smear him with it,,
Trump,trump-mein,variant,1,"Trump reminds me of Televangelist Benny Hinn. Both men have living, breathing combovers. Both men steal millions a year from their followers. Both men have only read one book in their lives, Trump-Mein Kump, Hinn-The KJV Bible. Both men believe they are inherently truthful. Both men are clowns.",,
Trump,trump-message,variant,1,Jack Smith just dropped all charges ))?against Trump-message is clear if you’re a high school student in the ghetto: crime pays big and you can buy your way out of any jam. We finally see US’s true colors.,,
Trump,trump-musk-catturd,variant,1,A lot of weakness in and around the Trump-Musk-Catturd Administration today. A lot.,,
Trump,trump-normalizing,variant,1,"If you really want to hurt the Trump-normalizing NYTimes, stop doing Wordle",,
Trump,trump-palpatine,variant,1,This is how a republic falls. Emperor Trump-Palpatine energy.,,
Trump,trump-ramaswamy-musk,variant,1,"I love it when a Democrat says, “We have to get back to winning.” I’m like so what were y’all doing these past few years? Losing? Even w/Trump-Ramaswamy-Musk etc. being billionaires, voters think Dems = party for the rich? So many excuses AGAIN from DNC costing Kamala the election! Sad for us all!",,
Trump,trump-related,variant,1,The NYT Manual of Trump-Related Euphemisms.,,
Trump,trump-russian,variant,1,"Hey, everyone, here's another Trump-Russian troll to block.",,
Trump,trump-saka,variant,1,Juryen har bestemt seg i Trump-saka. 🌟🌟🌟,,
Trump,trump-skeptical,variant,1,We’ve witnessed eight years of Trump-skeptical conservatives looking for ways to blame the rise of Trump on his opponents and not the voters who vote for him — but this is truly the pinnacle of the genre. 10/10.,,
Trump,trump-specific,variant,1,"We have discussed the Trump-specific reasons why he is bad, but I want to discuss a more macro reason why the election result is so awful:

For those who want to see less corruption, less criminal activity, and more accountability from politicians in general, this election was a massive L.",,
Trump,trump-the,variant,1,"RFK Jr on MAGA: 
“Trump-the way u build a truly vicious nationalist mvmt: Wed a small core of belligerent idiots to a much larger group of opportunists & spineless fellow travelers whose primary function is to turn a blind 👁️ to things.” 

Also demonstrates there r “Plenty cowards & bootlickers” in 🇺🇸",,
Trump,trump-themed,variant,1,"ICYMI: I wrote about Trump’s relationship to Project 2025 - and why these radical plans represent the self-mobilization of a “conservative” establishment that is fundamentally in agreement with the extremist Right.

I even discussed Trump-themed Star Wars memes to make my argument!",,
Trump,trump-train,variant,1,"Yet you spread open for Trump-train. Amazing. 

Good day, sir.",,
Trump,trump-ukraine,variant,1,In other Trump-Ukraine news.,,
Trump,trump-von-dump,variant,1,"@anonymous BTC … I have always known you can’t change the past. Will Trump-von-dump have history rewritten to suit his imagined image?
I just realized that Musk-Rat may has access to all of my tweets. If turned in to the MAGA thought police, can I use the 1st Amendment as defense?",,
Trump,trump-worshipped,variant,1,"YES! Partially because I live in a Trump-worshipped, pathetic county where people just go jump off the same bridge as their peers. Embarrassing.",,
Trump,trump2,variant,1,"Really not looking forward to the military being Trump2.0’s Robert Mueller, on which Resistance Libs pin their hopes",,
Trump,trump3r,variant,1,"I called my bf a trump3r today bc he's excited about the destruction of evry regulatory agency put in place to protect the avg consumer, our environment, our SECURITY, our financial systems, our schools, etc. He says 'embrace the chaos' & believes that these agencies will become more efficient. 🙄🙄🙄",,
Trump,trump45,variant,1,Trump45's Legacy,,
Trump,trump73,variant,1,"Last night I was in a convo with a Trump73 voter, finally had to turn the noise off... The main bitch, Kamala Harris didn't win the primary... So idk maybe do some fucking research, stop being lazy... I'm not a subject matter expert but do like credible facts & KH was well within the DNC process! 🙄",,
Trump,trumparica,variant,1,"Why didn’t Kamala and all Democrats win a couple weeks ago?
Nothing makes sense anymore.

I just can’t handle it!

We have around 60 days left until who knows what?

Maybe there’s nothing to fear?
Maybe we get Democracy?
Maybe we get America?

Trumparica?",,
Trump,trumpcabinet,variant,1,Horror show… MattGaetz TrumpCabinet,,
Trump,trumpcoin,variant,1,His supporters will all be able to afford them once TrumpCoin takes off. Any day now.,,
Trump,trumpdebtcounter,variant,1,"The only tRump information that you really need. Where's the money going to come from? Hmm. 

trumpdebtcounter.com",,
Trump,trumpego,variant,1,"https://anonymous

I know what I think.

What do you think?

TrumpEgo VS mMuskEgo",,
Trump,trumpelstiltskin,variant,1,From the tiny flickers of good news department: Trumpelstiltskin did NOT win a majority of the popular vote. More people voted against him than for him.,,
Trump,trumpem,variant,1,"🇺🇸 Przedwyborczy pat w USA.

Kamala Harris powiększa przewagę nad Donaldem Trumpem. Ale to wciąż nic jeszcze nie oznacza, bo kandydatów dzieli różnica błędu statystycznego.
👇 
#KamalaHarris #DonaldTrump 
https://anonymous",,
Trump,trumpenfuehrer,variant,1,"More debasement/loyalty testing by Der Trumpenfuehrer.
.
""Want this job? Eat shit or hit the bricks.""",,
Trump,trumpenreich,variant,1,"People are rightly concerned about the possibilities of the TrumpenReich, but I’ve been trying to game this out and I think actually the “higher probability-bad outcome” is that Trump broadly attempts what he says he’ll do, regardless of efficacy, and the public approves",,
Trump,trumpery,variant,1,"This is exactly the appointments a moron will make proving all of our cases against the waste of carbon known as Trump. It literally is trumpery! 
Trumpery def: 
Attractive articles of absolutely no value.",,
Trump,trumpeteer,variant,1,"I was in Walmart and the person in front of me had a Trump hat on. I gave the meanest look I could muster. Do not fuck with me look. 

Then I saw the cashier was obviously trans. 

I was about to throw hands if that Trumpeteer said ANYTHING to either one of us. 

I don’t give a flying fuck.",,
Trump,trumpfs,variant,1,I may fund a fucking class action suit! I’ll fucking drain trumpfs fucking swamp out of his fucking wallet! Fuck with me I’m fucking Sicillian Irish and Scottish mother fucker LA COSA NOSTRA FUCKING BITCH ASS TRUMPF AND YOUR BITCH ASS DEGENERATE ASS KISSER RAPIST PEDOS!,,
Trump,trumpfukinstan,variant,1,Welcome to Trumpfukinstan,,
Trump,trumphole,variant,1,Don't put a label on me asshole! Take your forced perspective and shoved it up your Trumphole,,
Trump,trumpiest,variant,1,"This the Trumpiest thing you’ve read all day. So far. 
“I will be better served”??? FFS.",,
Trump,trumpilstiltskin,variant,1,We are fucked!  America is dead. I honestly have no optimism left. Maybe my liver cancer will kill me before trumpilstiltskin does!,,
Trump,trumpiness,variant,1,"Let's talk about tariffs, trade wars, and Trumpiness....

By Belle 
https://anonymous",,
Trump,trumpioid,variant,1,Even a non-Idiot can SEE this - only a tRumpioid would fall for it. tRump is WEAK and Soft Headed - FEEBLE even!! https://anonymous,,
Trump,trumpish,variant,1,"The MAGA 8 ball, and other Trumpish comics",,
Trump,trumpismygod,variant,1,trumpismygod.bsky.social BLOCK,,
Trump,trumpista,variant,1,"Trumpista terrorists are emboldened. This is in true blue Durham, NC",,
Trump,trumpkins,variant,1,"MAGA and Trumpkins gonna find out we Democrats can do this ""States Rights"" stuff too.",,
Trump,trumplafvk,variant,1,"I just heard a TrumpLaFvk say: ‘You can’t believe everything that he says!’

. . Referring to Trump‘s Project 2025",,
Trump,trumpler,variant,1,"Be ready for the horrific damage to our economy when Herr Trumpler starts kicking workers out of our country, in accordance with his white supremacy/xenophobia policies.",,
Trump,trumpliecan,variant,1,Think about it folks! More RatpubLIEcan TRumpLIEcan MAGAts hypocrisy!🤔🤬-e,,
Trump,trumplosion,variant,1,TRUMPLOSION,,
Trump,trumpmageddon,variant,1,Those of y'all who enjoy my daily🧵s of editorial cartoons will appreciate this Trumpmageddon Special from the Professional Cartoonist's association.,,
Trump,trumpmown,variant,1,"Conservative commentator Charlie Sykes rips into the “dangerous” nomination of Tulsi Gabbard for DNI:

“This is unlike any presidential cabinet we've ever seen including Donald Trumpmown cabinet in the first term”",,
Trump,trumpmusk,variant,1,One ugly flying monkey from trumpmusk Oz gone.,,
Trump,trumpofascism,variant,1,"Good luck USA.

Please don't let Trumpofascism grab you by the pussy.",,
Trump,trumpoids,variant,1,"I'm working on drafting my response to Trumpoids claiming fraud. So far I have:

""Shut the fuck up! You lost! He's a fucking loser, nobody cares, he got dicked on twice, cry more.""

Open to any additions I haven't thought of",,
